"frame","time","x","y","z","point","trial","dog","run","trained","task"
1277,42.5759092425759,0.16566227704853,0.0962177494344054,0.582296423156536,"stop","3","21","1",TRUE,"c"
1278,42.6092759426093,0.173915937129368,0.0863746928915573,0.579999872228671,"stop","3","21","1",TRUE,"c"
1279,42.6426426426426,0.177886044189912,0.0778600810860253,0.573301595604873,"stop","3","21","1",TRUE,"c"
1280,42.676009342676,0.182908030269901,0.0668380678639442,0.553947272099654,"stop","3","21","1",TRUE,"c"
1281,42.7093760427094,0.184135938205675,0.0634825707128602,0.539382704994164,"stop","3","21","1",TRUE,"c"
1282,42.7427427427427,0.184203566094135,0.0579685792139743,0.520852884131055,"stop","3","21","1",TRUE,"c"
1283,42.7761094427761,0.190368437044599,0.0650381670460164,0.4996832558384,"stop","3","21","1",TRUE,"c"
1284,42.8094761428095,0.20290540647698,0.0641793662561793,0.464772310840378,"stop","3","21","1",TRUE,"c"
1285,42.8428428428428,0.207220508846972,0.0632758157632876,0.428488330710804,"stop","3","21","1",TRUE,"c"
1286,42.8762095428762,0.211018443164775,0.0676922250043322,0.391561460516686,"stop","3","21","1",TRUE,"c"
1287,42.9095762429096,0.191608665744782,0.0722700322524447,0.373882968321211,"stop","3","21","1",TRUE,"c"
1288,42.942942942943,0.203881687140908,0.0773052694968093,0.338181526589774,"stop","3","21","1",TRUE,"c"
1289,42.9763096429763,0.200400074080688,0.0853364351245827,0.311237281913811,"stop","3","21","1",TRUE,"c"
1290,43.0096763430097,0.210118181747319,0.0875632615539226,0.292383080328133,"stop","3","21","1",TRUE,"c"
1291,43.043043043043,0.21715850526191,0.0942315000167083,0.275218698905743,"stop","3","21","1",TRUE,"c"
1292,43.0764097430764,0.232527183237467,0.0945997957935717,0.26628497311499,"stop","3","21","1",TRUE,"c"
1293,43.1097764431098,0.258149812038242,0.096819490379495,0.271312191558916,"stop","3","21","1",TRUE,"c"
1294,43.1431431431431,0.281796778052765,0.0985899204505382,0.271360052519121,"stop","3","21","1",TRUE,"c"
1295,43.1765098431765,0.296159303375829,0.0941244626569813,0.270808529139449,"stop","3","21","1",TRUE,"c"
1360,45.3453453453454,0.408686045828849,0.0694855425574743,0.50023995933863,"stop","3","21","1",TRUE,"t"
1361,45.3787120453787,0.355246109974008,0.065363053626607,0.527036127718558,"stop","3","21","1",TRUE,"t"
1362,45.4120787454121,0.295342302608472,0.0616461990788335,0.542729418685829,"stop","3","21","1",TRUE,"t"
1363,45.4454454454455,0.251777615859901,0.0630548570307673,0.554072349888711,"stop","3","21","1",TRUE,"t"
1364,45.4788121454788,0.210592665630616,0.0641877565553096,0.559550593428256,"stop","3","21","1",TRUE,"t"
1365,45.5121788455122,0.183318615109601,0.0709347890496753,0.562197563525767,"stop","3","21","1",TRUE,"t"
1366,45.5455455455456,0.149417145228927,0.0686288024321125,0.563638219157534,"stop","3","21","1",TRUE,"t"
1367,45.5789122455789,0.123040305840412,0.0711917721994041,0.563363628836428,"stop","3","21","1",TRUE,"t"
1368,45.6122789456123,0.0943408812328446,0.067593289970045,0.556558907031714,"stop","3","21","1",TRUE,"t"
1369,45.6456456456457,0.0687415302239995,0.0679662554923597,0.550332578206065,"stop","3","21","1",TRUE,"t"
1370,45.679012345679,0.0427392750710901,0.0693045710300065,0.548011371734273,"stop","3","21","1",TRUE,"t"
1371,45.7123790457124,0.0106648506280245,0.0686814145860018,0.546437033240693,"stop","3","21","1",TRUE,"t"
1372,45.7457457457458,-0.0272024510375836,0.068460291786033,0.544188520115722,"stop","3","21","1",TRUE,"t"
1373,45.7791124457791,-0.071326759761167,0.0669559527107488,0.54187145287188,"stop","3","21","1",TRUE,"t"
1374,45.8124791458125,-0.110523810650228,0.0706215326490043,0.540377381147818,"stop","3","21","1",TRUE,"t"
1375,45.8458458458459,-0.144868581111555,0.071591742733126,0.536670409290434,"stop","3","21","1",TRUE,"t"
1376,45.8792125458792,-0.174008339534926,0.0708210928725927,0.533450348449393,"stop","3","21","1",TRUE,"t"
1377,45.9125792459126,-0.200212000652341,0.0715444814584028,0.533235183402019,"stop","3","21","1",TRUE,"t"
1378,45.945945945946,-0.229881626913412,0.0730432169356703,0.531658752465533,"stop","3","21","1",TRUE,"t"
1379,45.9793126459793,-0.250288874119904,0.0747327279795748,0.538545847563298,"stop","3","21","1",TRUE,"t"
1380,46.0126793460127,-0.274491528655763,0.074825854819248,0.540988667615944,"stop","3","21","1",TRUE,"t"
1381,46.046046046046,-0.296171510576432,0.0754351186242602,0.54635217705803,"stop","3","21","1",TRUE,"t"
1382,46.0794127460794,-0.309924818721242,0.0723332041182559,0.55605578527721,"stop","3","21","1",TRUE,"t"
1383,46.1127794461128,-0.331172250364782,0.067624671529069,0.563236745617559,"stop","3","21","1",TRUE,"t"
1384,46.1461461461462,-0.352570695841507,0.0661973712678648,0.570718109406602,"stop","3","21","1",TRUE,"t"
1385,46.1795128461795,-0.376308705952686,0.0657825839974042,0.577227573630471,"stop","3","21","1",TRUE,"t"
1386,46.2128795462129,-0.393353346650674,0.0627787310600841,0.581120514422141,"stop","3","21","1",TRUE,"t"
1387,46.2462462462463,-0.417018288102381,0.0599171629495223,0.575549783676908,"stop","3","21","1",TRUE,"t"
1388,46.2796129462796,-0.443639835741191,0.056138146477336,0.57001468098432,"stop","3","21","1",TRUE,"c"
1389,46.312979646313,-0.461379746985996,0.0572242283682211,0.574797645353073,"stop","3","21","1",TRUE,"c"
1390,46.3463463463464,-0.479729901843267,0.0597764856121337,0.579911757072137,"stop","3","21","1",TRUE,"c"
1391,46.3797130463797,-0.494169509427378,0.0631767102282326,0.588281436538936,"stop","3","21","1",TRUE,"c"
1392,46.4130797464131,-0.505119759618815,0.0651000290188436,0.597069657722691,"stop","3","21","1",TRUE,"c"
1393,46.4464464464465,-0.5188458913685,0.0653428539746193,0.603129385540931,"stop","3","21","1",TRUE,"c"
1394,46.4798131464798,-0.539881474767208,0.0675301972026059,0.593237220829454,"stop","3","21","1",TRUE,"c"
1395,46.5131798465132,-0.563494676451599,0.0691316956815424,0.586081088994849,"stop","3","21","1",TRUE,"c"
1396,46.5465465465466,-0.575716270477642,0.072083093423708,0.581900296626156,"stop","3","21","1",TRUE,"c"
1397,46.5799132465799,-0.602327249064473,0.0700987440173074,0.562532551401568,"stop","3","21","1",TRUE,"c"
1398,46.6132799466133,-0.617685029919621,0.0758280387134889,0.547566623582367,"stop","3","21","1",TRUE,"c"
1399,46.6466466466467,-0.618723885439612,0.0793257143049557,0.527573588203379,"stop","3","21","1",TRUE,"c"
1400,46.68001334668,-0.639819973905951,0.0800837368553791,0.492497235624562,"stop","3","21","1",TRUE,"c"
1401,46.7133800467134,-0.660102027636284,0.0826324600597554,0.436667391710153,"stop","3","21","1",TRUE,"c"
1402,46.7467467467468,-0.650598628841114,0.0853225722645435,0.404100433859202,"stop","3","21","1",TRUE,"c"
1403,46.7801134467801,-0.668242454868757,0.0911802769511536,0.35373036037394,"stop","3","21","1",TRUE,"c"
1404,46.8134801468135,-0.674458817129518,0.0906227754595443,0.314327338112572,"stop","3","21","1",TRUE,"c"
1405,46.8468468468469,-0.690947429585838,0.0911018576099597,0.270604895951155,"stop","3","21","1",TRUE,"c"
1536,51.2178845512179,-0.0444939230642825,0.426705902706838,0.525489395961648,"stop","3","21","1",TRUE,"t"
1537,51.2512512512513,-0.0472804032609746,0.393404574140879,0.52872075633392,"stop","3","21","1",TRUE,"t"
1538,51.2846179512846,-0.0466982935879299,0.366634471100818,0.534459938553807,"stop","3","21","1",TRUE,"t"
1539,51.317984651318,-0.0452111973815977,0.332480935710731,0.538679612265271,"stop","3","21","1",TRUE,"t"
1540,51.3513513513514,-0.043877150244172,0.311840219917193,0.550470633712353,"stop","3","21","1",TRUE,"t"
1541,51.3847180513847,-0.0394230723371528,0.288174402735932,0.561515219903846,"stop","3","21","1",TRUE,"t"
1542,51.4180847514181,-0.0369985665123332,0.261659543898516,0.57812185650905,"stop","3","21","1",TRUE,"t"
1543,51.4514514514515,-0.0320165720557548,0.245301063104781,0.589563493120812,"stop","3","21","1",TRUE,"t"
1544,51.4848181514848,-0.0292162810157217,0.233845900250912,0.601869341733665,"stop","3","21","1",TRUE,"t"
1545,51.5181848515182,-0.0318540211829741,0.228371750147613,0.616092124634934,"stop","3","21","1",TRUE,"t"
1546,51.5515515515516,-0.0331538246402248,0.222692452259805,0.644249978893987,"stop","3","21","1",TRUE,"t"
1547,51.5849182515849,-0.0378354567352097,0.215683815045874,0.669096996548641,"stop","3","21","1",TRUE,"t"
1548,51.6182849516183,-0.0457442948944336,0.211049010641301,0.691910689632019,"stop","3","21","1",TRUE,"t"
1549,51.6516516516517,-0.0494868317725747,0.204017884080241,0.707616481143372,"stop","3","21","1",TRUE,"t"
1550,51.685018351685,-0.0553453878345939,0.200417948662217,0.72255650757756,"stop","3","21","1",TRUE,"t"
1551,51.7183850517184,-0.0540009156338512,0.194133455611429,0.730188386218893,"stop","3","21","1",TRUE,"t"
1552,51.7517517517518,-0.0541719184245586,0.181189735181767,0.730545379894349,"stop","3","21","1",TRUE,"t"
1553,51.7851184517851,-0.0576331223055243,0.162196439006265,0.731774319715504,"stop","3","21","1",TRUE,"t"
1554,51.8184851518185,-0.058815795901796,0.150463806219528,0.724040756432238,"stop","3","21","1",TRUE,"t"
1555,51.8518518518519,-0.0644120825318806,0.134718207016273,0.714776150521331,"stop","3","21","1",TRUE,"t"
1556,51.8852185518852,-0.068752904088129,0.120686167403593,0.709877914152496,"stop","3","21","1",TRUE,"t"
1557,51.9185852519186,-0.0711493888551971,0.109460426588051,0.700927152458457,"stop","3","21","1",TRUE,"t"
1558,51.951951951952,-0.0698049466382129,0.0993726091668427,0.686705454922595,"stop","3","21","1",TRUE,"t"
1559,51.9853186519853,-0.0697426136515281,0.0848049786520223,0.673517401700741,"stop","3","21","1",TRUE,"t"
1560,52.0186853520187,-0.0677416508420442,0.0765863979174718,0.661351555550771,"stop","3","21","1",TRUE,"t"
1561,52.0520520520521,-0.067880124083121,0.0699657091625742,0.651376525597318,"stop","3","21","1",TRUE,"c"
1562,52.0854187520854,-0.0665030063581637,0.0655982040344966,0.651028776078521,"stop","3","21","1",TRUE,"c"
1563,52.1187854521188,-0.0653074426463339,0.0608539858183846,0.64192703916028,"stop","3","21","1",TRUE,"c"
1564,52.1521521521522,-0.0666854984388967,0.0578281784789922,0.638678102999402,"stop","3","21","1",TRUE,"c"
1565,52.1855188521855,-0.068613780665738,0.0568274907104668,0.631663868497792,"stop","3","21","1",TRUE,"c"
1566,52.2188855522189,-0.074891324152919,0.0554706343259014,0.631530165400534,"stop","3","21","1",TRUE,"c"
1567,52.2522522522523,-0.0824237143027236,0.0579717340297317,0.645710297836538,"stop","3","21","1",TRUE,"c"
1568,52.2856189522856,-0.0854946109718749,0.0598797167844982,0.646606124524524,"stop","3","21","1",TRUE,"c"
1569,52.318985652319,-0.085627648605917,0.0609275720726622,0.650340042477961,"stop","3","21","1",TRUE,"c"
1570,52.3523523523524,-0.0834538976215604,0.0632881758579915,0.652355159205771,"stop","3","21","1",TRUE,"c"
1571,52.3857190523857,-0.0786806316016713,0.0708529919157354,0.650674599919143,"stop","3","21","1",TRUE,"c"
1572,52.4190857524191,-0.0760582955504064,0.0755405331711601,0.644905691823764,"stop","3","21","1",TRUE,"c"
1573,52.4524524524525,-0.0738482706009871,0.0845887086113983,0.650217353797724,"stop","3","21","1",TRUE,"c"
1574,52.4858191524858,-0.0743258556934646,0.092901923677037,0.659848261945551,"stop","3","21","1",TRUE,"c"
1575,52.5191858525192,-0.0729275511326414,0.0957912305629651,0.659995078409579,"stop","3","21","1",TRUE,"c"
1576,52.5525525525526,-0.0670386259537118,0.098565711596798,0.659251189822578,"stop","3","21","1",TRUE,"c"
1577,52.5859192525859,-0.063549669753403,0.106318167529374,0.66841709865072,"stop","3","21","1",TRUE,"c"
1578,52.6192859526193,-0.0610341599913873,0.116192090398959,0.678927526748694,"stop","3","21","1",TRUE,"c"
1579,52.6526526526527,-0.0497023774971835,0.116119715921463,0.693086633127243,"stop","3","21","1",TRUE,"c"
1580,52.686019352686,-0.045016981326868,0.117489705854959,0.702787621546436,"stop","3","21","1",TRUE,"c"
1581,52.7193860527194,-0.0435074816187211,0.1169980072664,0.702096989133995,"stop","3","21","1",TRUE,"c"
1582,52.7527527527528,-0.0439401886716459,0.113869866245009,0.706746914763147,"stop","3","21","1",TRUE,"c"
1583,52.7861194527861,-0.0447874807297015,0.110743019964843,0.710241269712,"stop","3","21","1",TRUE,"c"
1584,52.8194861528195,-0.0474996187900151,0.112527873087934,0.711987910336396,"stop","3","21","1",TRUE,"c"
1585,52.8528528528529,-0.0527954915337214,0.113294025388649,0.724639739988054,"stop","3","21","1",TRUE,"c"
1586,52.8862195528862,-0.0581525700092115,0.11980234959084,0.733690389317611,"stop","3","21","1",TRUE,"c"
1587,52.9195862529196,-0.0612074609122067,0.124254227184569,0.746486442594354,"stop","3","21","1",TRUE,"c"
1588,52.952952952953,-0.0647952398723678,0.125633947443299,0.761692090365517,"stop","3","21","1",TRUE,"c"
1589,52.9863196529863,-0.0697823372860973,0.132506744124519,0.77056734349794,"stop","3","21","1",TRUE,"c"
1590,53.0196863530197,-0.0690741695330938,0.14092420567527,0.781222920792261,"stop","3","21","1",TRUE,"c"
1591,53.0530530530531,-0.0696903442036826,0.1436745117674,0.789177522678899,"stop","3","21","1",TRUE,"c"
1592,53.0864197530864,-0.0686266632419467,0.149436270392028,0.794196116442412,"stop","3","21","1",TRUE,"c"
1593,53.1197864531198,-0.0622370303654027,0.155117931740491,0.797340211705658,"stop","3","21","1",TRUE,"c"
1594,53.1531531531532,-0.0542316173413153,0.161407902774397,0.793878902602675,"stop","3","21","1",TRUE,"c"
1595,53.1865198531865,-0.0405810765498929,0.167807020202591,0.790338185974378,"stop","3","21","1",TRUE,"c"
1596,53.2198865532199,-0.025654644829439,0.174944201295962,0.786648129587945,"stop","3","21","1",TRUE,"c"
1597,53.2532532532533,-0.00923512199066923,0.18495708016664,0.778941088361362,"stop","3","21","1",TRUE,"c"
1598,53.2866199532866,0.0113110659652103,0.198173867243891,0.772080766223425,"stop","3","21","1",TRUE,"c"
1599,53.31998665332,0.0246765499691444,0.216202887226105,0.761064686847281,"stop","3","21","1",TRUE,"c"
1619,53.9873206539873,0.1277530515488,0.300596777593672,0.705308699969399,"stop","3","21","1",TRUE,"t"
1620,54.0206873540207,0.128380059710812,0.284074990874515,0.698790158309528,"stop","3","21","1",TRUE,"c"
1621,54.0540540540541,0.1299245298954,0.264486061529391,0.689663107966692,"stop","3","21","1",TRUE,"c"
1622,54.0874207540874,0.129612084470067,0.246098723712086,0.686900901629635,"stop","3","21","1",TRUE,"c"
1623,54.1207874541208,0.119517596212324,0.230663208153961,0.694017571867123,"stop","3","21","1",TRUE,"c"
1624,54.1541541541542,0.115673877571593,0.215389691027579,0.698543287125623,"stop","3","21","1",TRUE,"c"
1625,54.1875208541875,0.112616605932442,0.201642710211789,0.704834108898233,"stop","3","21","1",TRUE,"c"
1626,54.2208875542209,0.109046820879096,0.187424514502879,0.709765561874389,"stop","3","21","1",TRUE,"c"
1627,54.2542542542543,0.100884455517884,0.174390971115588,0.71443006168484,"stop","3","21","1",TRUE,"c"
1628,54.2876209542876,0.103175354546073,0.165769968057491,0.713276900414707,"stop","3","21","1",TRUE,"c"
1629,54.320987654321,0.100086339785459,0.157870205034953,0.719846055535151,"stop","3","21","1",TRUE,"c"
1630,54.3543543543544,0.109040974694017,0.142059970500638,0.717091770941218,"stop","3","21","1",TRUE,"c"
1631,54.3877210543877,0.11017638694841,0.126734353180695,0.712504666323355,"stop","3","21","1",TRUE,"c"
1632,54.4210877544211,0.109337466510618,0.115130573116888,0.714016049375348,"stop","3","21","1",TRUE,"c"
1633,54.4544544544545,0.110587871447208,0.105548193852541,0.706966093905364,"stop","3","21","1",TRUE,"c"
1634,54.4878211544878,0.118370567890483,0.100430117419317,0.700311299040343,"stop","3","21","1",TRUE,"c"
1635,54.5211878545212,0.124834844485443,0.0930821124725793,0.693827141006598,"stop","3","21","1",TRUE,"c"
1636,54.5545545545546,0.123124173299543,0.091196046246316,0.69098947871452,"stop","3","21","1",TRUE,"c"
1637,54.5879212545879,0.123726909312676,0.084156025928257,0.687274314085626,"stop","3","21","1",TRUE,"c"
1638,54.6212879546213,0.129643737468796,0.0792490397412577,0.676555381250145,"stop","3","21","1",TRUE,"c"
1639,54.6546546546547,0.130360411493952,0.0799158372025023,0.672856613146121,"stop","3","21","1",TRUE,"o"
1640,54.688021354688,0.131863360510685,0.0780210205028224,0.67115850981366,"stop","3","21","1",TRUE,"o"
1641,54.7213880547214,0.132692877575891,0.0743700946094091,0.668324010464686,"stop","3","21","1",TRUE,"o"
1642,54.7547547547548,0.131391275437391,0.0683433341260699,0.6662322748338,"stop","3","21","1",TRUE,"o"
1643,54.7881214547881,0.134509702628873,0.0643901394732599,0.660907514849686,"stop","3","21","1",TRUE,"o"
1644,54.8214881548215,0.137283601316907,0.0611559817413583,0.653887661942844,"stop","3","21","1",TRUE,"o"
1645,54.8548548548549,0.133586869536939,0.0588519117626772,0.653577336822505,"stop","3","21","1",TRUE,"o"
1646,54.8882215548882,0.136201613405218,0.0594628492845746,0.645310775757127,"stop","3","21","1",TRUE,"o"
1647,54.9215882549216,0.134140835158472,0.0624472883417656,0.645508316972195,"stop","3","21","1",TRUE,"o"
1648,54.954954954955,0.136497203708661,0.0648875114040496,0.645341243150262,"stop","3","21","1",TRUE,"o"
1649,54.9883216549883,0.1350177630555,0.0711464645764554,0.652582529882563,"stop","3","21","1",TRUE,"o"
1650,55.0216883550217,0.131571959742398,0.0757433823530946,0.659919958347784,"stop","3","21","1",TRUE,"o"
1651,55.0550550550551,0.128739341356253,0.07755019621552,0.666945331700498,"stop","3","21","1",TRUE,"o"
1652,55.0884217550884,0.126626459339647,0.0791905824426649,0.67186276615453,"stop","3","21","1",TRUE,"o"
1653,55.1217884551218,0.127327971737742,0.0816482506452374,0.673504886844791,"stop","3","21","1",TRUE,"o"
1654,55.1551551551552,0.131123239765603,0.0815652307604852,0.665953154308781,"stop","3","21","1",TRUE,"o"
1655,55.1885218551885,0.133335760250653,0.08572490030765,0.663638370655472,"stop","3","21","1",TRUE,"o"
1656,55.2218885552219,0.140728756629409,0.0803489901373381,0.650523504457739,"stop","3","21","1",TRUE,"o"
1657,55.2552552552553,0.137741376652914,0.0768250563516048,0.641575796787626,"stop","3","21","1",TRUE,"o"
1658,55.2886219552886,0.133025864004676,0.0766233455262542,0.647125857706863,"stop","3","21","1",TRUE,"o"
1659,55.321988655322,0.135952500060585,0.0710619972059018,0.636855084889983,"stop","3","21","1",TRUE,"o"
1660,55.3553553553554,0.13248817020906,0.0733593556923995,0.638498276194837,"stop","3","21","1",TRUE,"o"
1661,55.3887220553887,0.131695279091569,0.0740739591451191,0.640444410717723,"stop","3","21","1",TRUE,"o"
1662,55.4220887554221,0.130626682623573,0.0739430913490727,0.642592061808692,"stop","3","21","1",TRUE,"o"
1663,55.4554554554555,0.124774151616554,0.0745583543856553,0.651563270044359,"stop","3","21","1",TRUE,"o"
1664,55.4888221554888,0.122884497942647,0.0758328756760223,0.655608642026401,"stop","3","21","1",TRUE,"o"
1665,55.5221888555222,0.122863581520644,0.0766987883893012,0.656059510828019,"stop","3","21","1",TRUE,"o"
1666,55.5555555555556,0.124315075196938,0.0790137204720298,0.65381574043869,"stop","3","21","1",TRUE,"o"
1667,55.5889222555889,0.123466105594881,0.0816726770893567,0.656035160480493,"stop","3","21","1",TRUE,"o"
1668,55.6222889556223,0.128281288948417,0.0925242217812961,0.657089043334832,"stop","3","21","1",TRUE,"o"
1669,55.6556556556557,0.134789881119664,0.0983329121138274,0.661799188828247,"stop","3","21","1",TRUE,"o"
1670,55.689022355689,0.132901877620647,0.106460691784243,0.671555554668911,"stop","3","21","1",TRUE,"o"
1671,55.7223890557224,0.134394324760673,0.111268531723355,0.676776674247517,"stop","3","21","1",TRUE,"o"
1672,55.7557557557558,0.133954642175214,0.116390766239814,0.678399732713019,"stop","3","21","1",TRUE,"o"
1673,55.7891224557891,0.138629255320724,0.121585592656117,0.68067047520047,"stop","3","21","1",TRUE,"o"
1674,55.8224891558225,0.135748642449511,0.125715482289085,0.688262965378646,"stop","3","21","1",TRUE,"o"
1675,55.8558558558559,0.134359463093745,0.123802925467346,0.696705318434586,"stop","3","21","1",TRUE,"o"
1676,55.8892225558892,0.130661831209049,0.123790585363778,0.708185297100381,"stop","3","21","1",TRUE,"c"
1677,55.9225892559226,0.128272000230741,0.115271134087154,0.714020567688825,"stop","3","21","1",TRUE,"c"
1678,55.955955955956,0.127525383971422,0.110577320790915,0.718838889689416,"stop","3","21","1",TRUE,"c"
1679,55.9893226559893,0.116900566228823,0.108135445809041,0.739363613037355,"stop","3","21","1",TRUE,"c"
1680,56.0226893560227,0.123685764749261,0.10865853754959,0.735950953507132,"stop","3","21","1",TRUE,"c"
1681,56.0560560560561,0.117004056865315,0.101726012056416,0.751373687377627,"stop","3","21","1",TRUE,"c"
1682,56.0894227560894,0.120586541233213,0.0995662688681642,0.756079321991,"stop","3","21","1",TRUE,"c"
1683,56.1227894561228,0.126110613360607,0.0995451611567073,0.755018517298391,"stop","3","21","1",TRUE,"c"
1684,56.1561561561562,0.132945941594191,0.100515637148701,0.75054340196042,"stop","3","21","1",TRUE,"c"
1685,56.1895228561895,0.145955504740491,0.10224358264034,0.739948791202098,"stop","3","21","1",TRUE,"c"
1686,56.2228895562229,0.155620888316482,0.106061139579702,0.73419670137807,"stop","3","21","1",TRUE,"c"
1687,56.2562562562563,0.167691008181229,0.111015032317868,0.724554042658122,"stop","3","21","1",TRUE,"c"
1688,56.2896229562896,0.178103701459991,0.118127100628725,0.715992833571543,"stop","3","21","1",TRUE,"c"
1689,56.322989656323,0.19266769467659,0.129207058216811,0.70044206473418,"stop","3","21","1",TRUE,"c"
1690,56.3563563563564,0.207520967299876,0.153809023917317,0.688682254487009,"stop","3","21","1",TRUE,"c"
1691,56.3897230563897,0.207508628819739,0.174598683915036,0.68767005987077,"stop","3","21","1",TRUE,"c"
1692,56.4230897564231,0.214423211502875,0.19207893394047,0.680906279835437,"stop","3","21","1",TRUE,"c"
1693,56.4564564564565,0.224042152252331,0.210768939446073,0.676962046949439,"stop","3","21","1",TRUE,"c"
1694,56.4898231564898,0.223162839493943,0.225930149053838,0.678263138914813,"stop","3","21","1",TRUE,"c"
1695,56.5231898565232,0.221653943861838,0.237454570820263,0.682265145651558,"stop","3","21","1",TRUE,"t"
1696,56.5565565565566,0.217114642432057,0.250164922433434,0.688204891302606,"stop","3","21","1",TRUE,"t"
4791,159.826493159827,-1.20259236639147,0.426301961680448,0.159151992291537,"nose","3","22","1",TRUE,NA
4792,159.85985985986,-1.18711303368346,0.431170102418647,0.154839128084584,"nose","3","22","1",TRUE,NA
4793,159.893226559893,-1.16586382709573,0.437486995367385,0.151311010616831,"nose","3","22","1",TRUE,NA
4794,159.926593259927,-1.15305988917298,0.443855338048104,0.147276809063705,"nose","3","22","1",TRUE,NA
4795,159.95995995996,-1.13039283531834,0.444976236751179,0.15269296098628,"nose","3","22","1",TRUE,NA
4796,159.993326659993,-1.11087822962475,0.442598715191538,0.157425388361002,"nose","3","22","1",TRUE,NA
4797,160.026693360027,-1.09510450668137,0.435570738773121,0.163748941078249,"nose","3","22","1",TRUE,NA
4798,160.06006006006,-1.07266759158065,0.421646937841429,0.169629940345178,"nose","3","22","1",TRUE,NA
4799,160.093426760093,-1.0584538867837,0.417547860449299,0.174607871690481,"nose","3","22","1",TRUE,NA
4800,160.126793460127,-1.04900316601274,0.412783092808915,0.177246850137255,"nose","3","22","1",TRUE,NA
4801,160.16016016016,-1.03423053610777,0.403008408944964,0.184479303804611,"nose","3","22","1",TRUE,NA
4802,160.193526860194,-1.02277619242971,0.396450450531113,0.190210266581245,"nose","3","22","1",TRUE,NA
4803,160.226893560227,-1.0081365361359,0.39111458553286,0.200006689260946,"nose","3","22","1",TRUE,NA
4804,160.26026026026,-0.988521906862946,0.383736057316673,0.207124059340381,"nose","3","22","1",TRUE,NA
4805,160.293626960294,-0.982444985081448,0.38341417195165,0.209477844052995,"nose","3","22","1",TRUE,NA
4806,160.326993660327,-0.980072500484349,0.390585169795144,0.196363636156018,"nose","3","22","1",TRUE,NA
4807,160.36036036036,-0.966752873378002,0.39349140244695,0.19521283620753,"nose","3","22","1",TRUE,NA
4808,160.393727060394,-0.959967900706246,0.3930849839758,0.189631271205685,"nose","3","22","1",TRUE,NA
4809,160.427093760427,-0.951221500842332,0.391404584739841,0.173832845561706,"nose","3","22","1",TRUE,NA
4810,160.46046046046,-0.944785116875899,0.389900762041496,0.171933042485441,"nose","3","22","1",TRUE,NA
4811,160.493827160494,-0.927751550982274,0.388840278332435,0.171571577064755,"nose","3","22","1",TRUE,NA
4812,160.527193860527,-0.908606952745242,0.386384034372218,0.174578554276263,"nose","3","22","1",TRUE,NA
4813,160.560560560561,-0.899993842251677,0.378761698997761,0.177140236743888,"nose","3","22","1",TRUE,NA
4814,160.593927260594,-0.880018048154258,0.370965674506822,0.182127709682583,"nose","3","22","1",TRUE,NA
4815,160.627293960627,-0.867351502104164,0.361122318676414,0.184605676421023,"nose","3","22","1",TRUE,NA
4816,160.660660660661,-0.854766790159791,0.357784735030657,0.188558033019906,"nose","3","22","1",TRUE,NA
4817,160.694027360694,-0.846884072794336,0.352618733249962,0.187354178984645,"nose","3","22","1",TRUE,NA
4818,160.727394060727,-0.827029990488648,0.343124366216426,0.188342076464899,"nose","3","22","1",TRUE,NA
4819,160.760760760761,-0.814545020368636,0.33542176973049,0.190862465021697,"nose","3","22","1",TRUE,NA
4820,160.794127460794,-0.801605105571079,0.325899473980238,0.194180961921905,"nose","3","22","1",TRUE,NA
4821,160.827494160828,-0.793988999181159,0.326022231986021,0.192475241860043,"nose","3","22","1",TRUE,NA
4822,160.860860860861,-0.77548373203015,0.325964210977954,0.186948654374765,"nose","3","22","1",TRUE,NA
4823,160.894227560894,-0.759766689660728,0.32846842179991,0.175521135470079,"nose","3","22","1",TRUE,NA
4824,160.927594260928,-0.741898339715164,0.334369887392792,0.167206702772721,"nose","3","22","1",TRUE,NA
4825,160.960960960961,-0.715903180877549,0.332644203837402,0.159393184341578,"nose","3","22","1",TRUE,NA
4826,160.994327660994,-0.696949653348326,0.330358522794566,0.155625251570227,"nose","3","22","1",TRUE,NA
4827,161.027694361028,-0.684351930699721,0.331818861077347,0.149847337572193,"nose","3","22","1",TRUE,NA
4828,161.061061061061,-0.664928023967807,0.336135555722295,0.147375485308773,"nose","3","22","1",TRUE,NA
4829,161.094427761094,-0.639055822648113,0.338134560547631,0.144656619261774,"nose","3","22","1",TRUE,NA
4830,161.127794461128,-0.614308420374231,0.335898260093315,0.143106843157721,"nose","3","22","1",TRUE,NA
4831,161.161161161161,-0.594864389372562,0.337753515311207,0.14016272300348,"nose","3","22","1",TRUE,NA
4832,161.194527861195,-0.566944147053373,0.335723802964867,0.139898227958394,"nose","3","22","1",TRUE,NA
4833,161.227894561228,-0.545654056635186,0.333060355028177,0.144107972733788,"nose","3","22","1",TRUE,NA
4834,161.261261261261,-0.515226357485912,0.334307826084791,0.141636142148132,"nose","3","22","1",TRUE,NA
4835,161.294627961295,-0.492439012384215,0.334172388676596,0.139794172027686,"nose","3","22","1",TRUE,NA
4836,161.327994661328,-0.46315369303454,0.334004233370334,0.129634804164449,"nose","3","22","1",TRUE,NA
4837,161.361361361361,-0.431660475852092,0.328528183576771,0.126099947850881,"nose","3","22","1",TRUE,NA
4838,161.394728061395,-0.407872764382115,0.323304443311189,0.118214350495013,"nose","3","22","1",TRUE,NA
